url,row_count,traceability_status,http_status,content_type,is_pdf_source,backup_kind,has_local_pdf,local_paths
https://www.bruker.com/en/products-and-solutions/diffractometers-and-x-ray-microscopes/single-crystal-x-ray-diffractometers/sc-xrd-components/isx-stage.html,1,open,200,text/html;charset=utf-8,no,none,no,
https://www.bruker.com/en/products-and-solutions/diffractometers-and-x-ray-microscopes/x-ray-diffractometers/d8-advance-family.html,4,open,200,text/html;charset=utf-8,no,none,no,
https://www.bruker.com/en/products-and-solutions/diffractometers-and-x-ray-microscopes/x-ray-diffractometers/d8-advance-family/d8-advance.html,3,open,200,text/html;charset=utf-8,no,none,no,
https://www.bruker.com/en/products-and-solutions/diffractometers-and-x-ray-microscopes/x-ray-diffractometers/d8-discover-family.html,1,open,200,text/html;charset=utf-8,no,none,no,
https://www.bruker.com/en/products-and-solutions/diffractometers-and-x-ray-microscopes/x-ray-diffractometers/d8-endeavor.html,1,open,200,text/html;charset=utf-8,no,none,no,
https://www.ccohs.ca/topics/hazards/chemical,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.ccohs.ca/topics/hazards/chemical/effects,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.ccohs.ca/topics/hazards/chemical/whmis,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.cdc.gov/bird-flu/php/severe-potential/guidelines-for-laboratory-biosafety.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/chemical-threats-and-toxins-laboratory/about/index.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/chemical-threats-and-toxins-laboratory/php/story/chemical-terrorism-preparation.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/eis/field-epi-manual/chapters/Epi-lab-Collaboration.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/laboratory-systems/php/about/index.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/labs/BMBL.html,27,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/labs/bmbl.html,5,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/labs/bmbl/,8,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/labs/bmbl/index.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/labs/index.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/labs/pdf/SF__19_308133-A_BMBL6_00-BOOK-WEB-final-3.pdf,139,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\CDC-BMBL6_SF__19_308133-A_BMBL6_00-BOOK-WEB-final-3.pdf.pdf
https://www.cdc.gov/mmWR/preview/mmwrhtml/00001222.htm,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/mmwr/preview/mmwrhtml/00001761.htm,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/mmwr/preview/mmwrhtml/00016258.htm,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/mmwr/preview/mmwrhtml/00026209.htm,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/mmwr/preview/mmwrhtml/su6101a1.htm,14,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/monkeypox/php/laboratories/biosafety.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/bulletin/2015/tank-gauging.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/bulletin/2016/noise.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/bulletin/2026/contaminated-ff-gear.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/chemicals/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/docket/archive/docket295.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/docket/archive/pdfs/NIOSH-159/0159-020109-Sheet404.pdf,3,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\011_www.cdc.gov_d63122f612_0159-020109-Sheet404.pdf
https://www.cdc.gov/niosh/docs/2007-107/default.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/docs/2007-107/pdfs/2007-107.pdf,4,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\007_www.cdc.gov_d4f78c722a_2007-107.pdf
https://www.cdc.gov/niosh/docs/2009-147/pdfs/2009-147-revised.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\030_www.cdc.gov_e29148dfdb_2009-147-revised.pdf
https://www.cdc.gov/niosh/docs/2011-199/pdfs/2011-199.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\031_www.cdc.gov_2f2ec580d1_2011-199.pdf
https://www.cdc.gov/niosh/docs/2011-200/pdfs/2011-200.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\032_www.cdc.gov_0c673239e9_2011-200.pdf
https://www.cdc.gov/niosh/docs/2012-123/pdfs/2012-123.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\033_www.cdc.gov_1f06f0fc6b_2012-123.pdf
https://www.cdc.gov/niosh/docs/2013-145/default.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/docs/2014-102/pdfs/2014-102.pdf,2,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\017_www.cdc.gov_7ace507565_2014-102.pdf
https://www.cdc.gov/niosh/docs/2021-112/default.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/docs/2023-139/pdfs/2023-139revised092023.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\034_www.cdc.gov_d0b717ab25_2023-139revised092023.pdf
https://www.cdc.gov/niosh/docs/2025-107/pdfs/2025-107.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\035_www.cdc.gov_674a7e7f5a_2025-107.pdf
https://www.cdc.gov/niosh/docs/87-104/default.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/docs/hazardcontrol/hc24.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/docs/hazardcontrol/hc26.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/docs/mining/works/coversheet2222.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/docs/wp-solutions/2025-100/pdfs/2025-100.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\036_www.cdc.gov_809385b67a_2025-100.pdf
https://www.cdc.gov/niosh/engcontrols/ecd/detail28.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/about.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/default.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750007.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750012.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750013.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750021.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750024.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750027.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750031.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/exposure-banding/about/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/hhe/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/hhe/reports/pdfs/1993-0802-2338.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\037_www.cdc.gov_6c0e51fbe9_1993-0802-2338.pdf
https://www.cdc.gov/niosh/hhe/reports/pdfs/1999-0313-2802.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\038_www.cdc.gov_1c45147cb5_1999-0313-2802.pdf
https://www.cdc.gov/niosh/hhe/reports/pdfs/2017-0114-3357.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\039_www.cdc.gov_4264504700_2017-0114-3357.pdf
https://www.cdc.gov/niosh/hhe/reports/pdfs/74-7-270.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\040_www.cdc.gov_155c899d97_74-7-270.pdf
https://www.cdc.gov/niosh/hhe/reports/pdfs/83-63-1364.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\041_www.cdc.gov_de8e61f710_83-63-1364.pdf
https://www.cdc.gov/niosh/idlh/107131.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/630080.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/67561.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/71432.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/7439976.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/7664417.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/7782505.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/7783064.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/79016.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/79061.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/8030306.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/cyanides.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/default.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/idlh/intridl4.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/nano/about/index.html,3,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/default.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/firstaid.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/nengapdxa.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/nengapdxc.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0004.html,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-Acetone.md
https://www.cdc.gov/niosh/npg/npgd0008.html,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-Acetonitrile.md
https://www.cdc.gov/niosh/npg/npgd0012.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0028.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0030.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0038.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0049.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0087.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0103.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0105.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0107.html,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-Chloroform.md
https://www.cdc.gov/niosh/npg/npgd0141.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0174.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0223.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0237.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0261.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0262.html,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-2-Ethoxyethanol.md
https://www.cdc.gov/niosh/npg/npgd0267.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0277.html,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0312.html,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-nHexane.md
https://www.cdc.gov/niosh/npg/npgd0322.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0333.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0335.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0336.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0359.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0388.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0394.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0397.html,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-MethylAlcohol.md
https://www.cdc.gov/niosh/npg/npgd0414.html,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-MethyleneChloride.md
https://www.cdc.gov/niosh/npg/npgd0466.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0493.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0501.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0503.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0539.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0544.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0554.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0560.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0589.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0602.html,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-Tetrahydrofuran.md
https://www.cdc.gov/niosh/npg/npgd0609.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0619.html,3,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-Toluene.md
https://www.cdc.gov/niosh/npg/npgd0626.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0629.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0658.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/npg/npgd0667.html,2,blocked_or_forbidden,403,text/html,no,mirror,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PocketGuide-2005-149.pdf | D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\kb_source_archive_20260723\NIOSH-PG-Xylene.md
https://www.cdc.gov/niosh/pel88/1310-73.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/skin-exposure/about/index.html,3,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/topics/bbp/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/topics/fentanyl/risk.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/topics/hydrogen-peroxide/default.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/topics/nanotech/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/topics/organsolv/,2,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/niosh/topics/sulfuric-acid/default.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/safe-labs/php/about/index.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/safe-labs/php/biological-risk-assessment/index.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/safe-labs/php/biorisk-management/index.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/safe-labs/php/biosafety-town-hall/index.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/safe-labs/php/echo-biosafety-2023/index.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/safe-labs/php/echo-biosafety/index.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/sharpssafety/resources.html,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cdc.gov/training/quicklearns/biosafety/,1,blocked_or_forbidden,403,text/html,no,none,no,
https://www.cernet.edu.cn/ke_yan_yu_fa_zhan/gai_kuang/xin_wen_gong_gao/202302/t20230221_2301697.shtml,6,network_error,200,text/html,no,none,no,
https://www.csb.gov/csb-releases-investigation-into-2010-texas-tech-laboratory-accident-case-study-identifies-systemic-deficiencies-in-university-safety-management-practices/,3,open,200,text/html; charset=utf-8,no,none,no,
https://www.csb.gov/csb-releases-new-video-on-laboratory-safety-at-academic-institutions/,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.csb.gov/statement-from-csb-chairperson-rafael-moure-eraso-on-high-school-laboratory-fire-in-new-york-city-/,1,open,200,text/html; charset=utf-8,no,none,no,
https://www.csi.cuny.edu/sites/default/files/pdf/administration/finance/ehs/CSI_Chemical_Hygiene_Plan.pdf,1,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\064_www.csi.cuny.edu_a0f7b3baf1_CSI_Chemical_Hygiene_Plan.pdf
https://www.edu.cn/ke_yan_yu_fa_zhan/gai_kuang/xin_wen_gong_gao/202404/t20240422_2600021.shtml,1,network_error,200,text/html,no,none,no,
https://www.ehs.ufl.edu/departments/research-safety-services/chemical-safety/cryogens/,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.ehs.washington.edu/biological/biohazardous-waste,9,open,200,text/html; charset=UTF-8,no,original,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\UW-BIO-WASTE_biohazardous-waste.html
https://www.ehs.washington.edu/biological/biohazardous-waste/autoclave-safety,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.ehs.washington.edu/biological/biological-safety-cabinets,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.ehs.washington.edu/chemical/chemical-safety,5,open,200,text/html; charset=UTF-8,no,original,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\UW-CHEM-SAFETY_chemical-safety.html
https://www.ehs.washington.edu/chemical/chemical-waste,13,open,200,text/html; charset=UTF-8,no,original,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\UW-CHEM-WASTE_chemical-waste.html
https://www.ehs.washington.edu/research-lab/fume-hoods-use-inspection-and-maintenance,8,open,200,text/html; charset=UTF-8,no,original,no,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\web_ingest_public_20260429\raw\UW-FUME-HOODS_fume-hoods-use-inspection-and-maintenance.html
https://www.epa.gov/archive/epapages/newsroom_archive/newsreleases/98e2d95df6ec8dae85257505006cd37a.html,2,open,200,text/html,no,none,no,
https://www.epa.gov/assessing-and-managing-chemicals-under-tsca,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/e-manifest/state-only-hazardous-waste-subject-resource-conservation-and-recovery-act-manifests,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hw/defining-hazardous-waste-listed-characteristic-and-mixed-radiological-wastes,2,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hw/frequent-questions-about-hazardous-waste-identification,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hw/frequent-questions-about-universal-waste,3,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hw/hazardous-waste-transportation,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hw/solar-panel-frequent-questions,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hw/universal-waste,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hwgenerators/fact-sheet-how-get-started-managing-hazardous-waste-laboratory-waste-under-alternative,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hwgenerators/frequent-questions-about-hazardous-waste-generation,5,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hwgenerators/frequent-questions-about-implementing-hazardous-waste-generator-improvements-final,4,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hwgenerators/hazardous-waste-generator-regulatory-summary,11,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hwgenerators/hazardous-waste-manifest-system,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hwgenerators/information-importers-and-receiving-facilities-resource-conservation-and-recovery-act,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hwgenerators/regulations-hazardous-waste-generated-academic-laboratories,2,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/hwgenerators/steps-complying-regulations-hazardous-waste,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/mercury/what-do-if-you-spill-more-mercury-amount-thermometer,2,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/pcbs,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/radiation/frequent-questions-radioactive-waste,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/reviewing-new-chemicals-under-toxic-substances-control-act-tsca/control-nanoscale-materials-under,1,open,200,text/html; charset=UTF-8,no,none,no,
https://www.epa.gov/sites/default/files/2015-07/documents/cont05.pdf,3,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\012_www.epa.gov_8792585a8b_cont05.pdf
https://www.epa.gov/sites/default/files/2016-01/documents/hw-char.pdf,6,open,200,application/pdf,yes,original,yes,D:\newwork\Security\lab-safe-assistant-dify-rag\artifacts\pdf_source_backups_20260725\files\003_www.epa.gov_834f0fa9eb_hw-char.pdf
https://www.eppendorf.com/ae-en/lab-academy/life-science/cell-biology/how-to-clean-a-centrifuge-maintenance-tips/,1,open,200,text/html;charset=UTF-8,no,none,no,
https://www.gov.cn/gongbao/content/2011/content_1825120.htm,5,open,200,text/html,no,none,no,
https://www.hbmzu.edu.cn/sfzx/info/1017/1119.htm,1,open,200,text/html,no,none,no,
https://www.hse.gov.uk/biosafety/,1,open,200,text/html,no,none,no,
https://www.hse.gov.uk/biosafety/blood-borne-viruses/index.htm,1,open,200,text/html,no,none,no,
https://www.hse.gov.uk/biosafety/gmo/index.htm,1,open,200,text/html,no,none,no,
https://www.hse.gov.uk/coshh/,1,open,200,text/html,no,none,no,
