url,traceability_status,http_status,row_count,source_orgs,sample_source_title,sample_ids,final_url,content_type,bytes_sampled,error
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Lewisite (L): Blister Agent | NIOSH Emergency Response Card,KB-PHASE4-0238,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750006.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750007.html,blocked_or_forbidden,403,2,Centers for Disease Control and Prevention (CDC) / NIOSH,Mustard-Lewisite Mixture (HL): Blister Agent | NIOSH Emergency Response Card,KB-PHASE4-0239;KB-PHASE4-0276,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750007.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750012.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Nitrogen Mustard HN-3: Blister Agent | NIOSH Emergency Response Card,KB-PHASE4-0232,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750012.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750013.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,"Ammonia Solution, Ammonia, Anhydrous | NIOSH Emergency Response Card",KB-PHASE4-0234,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750013.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750021.html,blocked_or_forbidden,403,1,CDC/NIOSH,Mercury (Elemental): Lung Damaging Agent | NIOSH,KB-PHASE4-0294,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750021.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750024.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Chlorine: Lung Damaging Agent | NIOSH Emergency Response Card,KB-PHASE4-0233,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750024.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,blocked_or_forbidden,403,1,CDC/NIOSH,White Phosphorus: Systemic Agent | NIOSH,KB-PHASE4-0304,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750025.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750027.html,blocked_or_forbidden,403,1,CDC/NIOSH,Sodium Azide: Systemic Agent | NIOSH,KB-PHASE4-0303,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750027.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention (CDC) / NIOSH,Hydrogen Fluoride/Hydrofluoric Acid: Systemic Agent | NIOSH,KB-PHASE4-0243;KB-PHASE4-0286,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750030.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750031.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Ethylene Glycol: Systemic Agent | NIOSH Emergency Response Card,KB-PHASE4-0230,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750031.html,text/html,429,
https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Phosphine: Lung Damaging Agent | NIOSH Emergency Response Card,KB-PHASE4-0231,https://www.cdc.gov/niosh/ershdb/emergencyresponsecard_29750035.html,text/html,429,
https://www.cdc.gov/niosh/exposure-banding/about/,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Occupational Exposure Banding | NIOSH,KB-PHASE4-0260,https://www.cdc.gov/niosh/exposure-banding/about/,text/html,410,
https://www.cdc.gov/niosh/hhe/,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,NIOSH Health Hazard Evaluation (HHE) Program,KB-PHASE4-0262,https://www.cdc.gov/niosh/hhe/,text/html,383,
https://www.cdc.gov/niosh/hhe/reports/pdfs/1993-0802-2338.pdf,open,200,1,CDC/NIOSH,Health Hazard Evaluation Report HETA-93-802-2338 | NIOSH,KB-PHASE4-0317,https://www.cdc.gov/niosh/hhe/reports/pdfs/1993-0802-2338.pdf,application/pdf,65536,
https://www.cdc.gov/niosh/hhe/reports/pdfs/1999-0313-2802.pdf,open,200,1,CDC/NIOSH,NIOSH Criteria for Recommended Standard - Nitric Acid,KB-PHASE4-0308,https://www.cdc.gov/niosh/hhe/reports/pdfs/1999-0313-2802.pdf,application/pdf,65536,
https://www.cdc.gov/niosh/hhe/reports/pdfs/2017-0114-3357.pdf,open,200,1,CDC/NIOSH,"Evaluation of exposure to hydrogen peroxide, peracetic acid | NIOSH HHE",KB-PHASE4-0313,https://www.cdc.gov/niosh/hhe/reports/pdfs/2017-0114-3357.pdf,application/pdf,65536,
https://www.cdc.gov/niosh/hhe/reports/pdfs/74-7-270.pdf,open,200,1,CDC/NIOSH,Health hazard Evaluation Report - Potassium Hydroxide | NIOSH,KB-PHASE4-0311,https://www.cdc.gov/niosh/hhe/reports/pdfs/74-7-270.pdf,application/pdf,65536,
https://www.cdc.gov/niosh/hhe/reports/pdfs/83-63-1364.pdf,open,200,1,CDC/NIOSH,NIOSH Health Hazard Evaluation Report,KB-PHASE4-0284,https://www.cdc.gov/niosh/hhe/reports/pdfs/83-63-1364.pdf,application/pdf,65536,
https://www.cdc.gov/niosh/idlh/107131.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Acrylonitrile - IDLH | NIOSH,KB-PHASE4-0254,https://www.cdc.gov/niosh/idlh/107131.html,text/html,399,
https://www.cdc.gov/niosh/idlh/630080.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Carbon Monoxide - IDLH Documentation,KB-PHASE4-0245,https://www.cdc.gov/niosh/idlh/630080.html,text/html,399,
https://www.cdc.gov/niosh/idlh/67561.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Methyl Alcohol - IDLH Documentation,KB-PHASE4-0248,https://www.cdc.gov/niosh/idlh/67561.html,text/html,398,
https://www.cdc.gov/niosh/idlh/71432.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention (CDC) / NIOSH,Benzene - IDLH | NIOSH,KB-PHASE4-0241;KB-PHASE4-0280,https://www.cdc.gov/niosh/idlh/71432.html,text/html,398,
https://www.cdc.gov/niosh/idlh/7439976.html,blocked_or_forbidden,403,1,CDC/NIOSH,Mercury compounds - IDLH | NIOSH,KB-PHASE4-0295,https://www.cdc.gov/niosh/idlh/7439976.html,text/html,400,
https://www.cdc.gov/niosh/idlh/7664417.html,blocked_or_forbidden,403,2,Centers for Disease Control and Prevention (CDC) / NIOSH;Centers for Disease Control and Prevention / NIOSH,Ammonia - IDLH Documentation,KB-PHASE4-0256;KB-CHEM2-0029,https://www.cdc.gov/niosh/idlh/7664417.html,text/html,400,
https://www.cdc.gov/niosh/idlh/7782505.html,blocked_or_forbidden,403,2,Centers for Disease Control and Prevention (CDC) / NIOSH;Centers for Disease Control and Prevention / NIOSH,Chlorine - IDLH | NIOSH,KB-PHASE4-0244;KB-CHEM2-0028,https://www.cdc.gov/niosh/idlh/7782505.html,text/html,400,
https://www.cdc.gov/niosh/idlh/7783064.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Hydrogen Sulfide - IDLH Documentation,KB-PHASE4-0246,https://www.cdc.gov/niosh/idlh/7783064.html,text/html,400,
https://www.cdc.gov/niosh/idlh/79016.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Trichloroethylene - IDLH Documentation,KB-PHASE4-0255,https://www.cdc.gov/niosh/idlh/79016.html,text/html,398,
https://www.cdc.gov/niosh/idlh/79061.html,blocked_or_forbidden,403,1,CDC/NIOSH,Acrylamide - IDLH | NIOSH,KB-PHASE4-0293,https://www.cdc.gov/niosh/idlh/79061.html,text/html,398,
https://www.cdc.gov/niosh/idlh/8030306.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Naphtha (coal tar) - IDLH | NIOSH,KB-PHASE4-0253,https://www.cdc.gov/niosh/idlh/8030306.html,text/html,400,
https://www.cdc.gov/niosh/idlh/cyanides.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,Cyanides - IDLH | NIOSH,KB-PHASE4-0288;KB-CHEM2-0022,https://www.cdc.gov/niosh/idlh/cyanides.html,text/html,401,
https://www.cdc.gov/niosh/idlh/default.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Immediately Dangerous to Life or Health (IDLH) Values | NIOSH,KB-PHASE4-0269,https://www.cdc.gov/niosh/idlh/default.html,text/html,400,
https://www.cdc.gov/niosh/idlh/intridl4.html,blocked_or_forbidden,403,2,CDC/NIOSH,Immediately Dangerous to Life or Health - Lithium Hydride | NIOSH,KB-PHASE4-0310;KB-PHASE4-0321,https://www.cdc.gov/niosh/idlh/intridl4.html,text/html,401,
https://www.cdc.gov/niosh/nano/about/index.html,blocked_or_forbidden,403,3,CDC/NIOSH,Nanotechnology | NIOSH | CDC,KB-PHASE4-0305;KB-PHASE4-0339;KB-PHASE4-0340,https://www.cdc.gov/niosh/nano/about/index.html,text/html,408,
https://www.cdc.gov/niosh/npg/default.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,NIOSH Pocket Guide to Chemical Hazards,KB-PHASE4-0270,https://www.cdc.gov/niosh/npg/default.html,text/html,399,
https://www.cdc.gov/niosh/npg/firstaid.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,First Aid Procedures for Chemical Hazards | NIOSH,KB-PHASE4-0227,https://www.cdc.gov/niosh/npg/firstaid.html,text/html,400,
https://www.cdc.gov/niosh/npg/nengapdxa.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Appendix A - NIOSH Potential Occupational Carcinogens,KB-PHASE4-0272,https://www.cdc.gov/niosh/npg/nengapdxa.html,text/html,401,
https://www.cdc.gov/niosh/npg/nengapdxc.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Asbestos - OSHA Standards and NIOSH Recommendations,KB-PHASE4-0268,https://www.cdc.gov/niosh/npg/nengapdxc.html,text/html,401,
https://www.cdc.gov/niosh/npg/npgd0004.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide - Acetone,KB-PHASE4-0328;KB-CHEM2-0011,https://www.cdc.gov/niosh/npg/npgd0004.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0008.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide - Acetonitrile,KB-PHASE4-0327;KB-CHEM2-0033,https://www.cdc.gov/niosh/npg/npgd0008.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0012.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide to Chemical Hazards - Acrylamide,KB-PHASE4-0292,https://www.cdc.gov/niosh/npg/npgd0012.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0028.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Ammonia,KB-PHASE4-0343,https://www.cdc.gov/niosh/npg/npgd0028.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0030.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Argon,KB-PHASE4-0346,https://www.cdc.gov/niosh/npg/npgd0030.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0038.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Arsenic,KB-PHASE4-0323,https://www.cdc.gov/niosh/npg/npgd0038.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0049.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide to Chemical Hazards - Benzene,KB-PHASE4-0279,https://www.cdc.gov/niosh/npg/npgd0049.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0087.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Cadmium,KB-PHASE4-0322,https://www.cdc.gov/niosh/npg/npgd0087.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0103.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Carbon Tetrachloride,KB-PHASE4-0316,https://www.cdc.gov/niosh/npg/npgd0103.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0105.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Carbon monoxide,KB-PHASE4-0344,https://www.cdc.gov/niosh/npg/npgd0105.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0107.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide - Chloroform,KB-PHASE4-0320;KB-CHEM2-0018,https://www.cdc.gov/niosh/npg/npgd0107.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0141.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Chromium(VI),KB-PHASE4-0324,https://www.cdc.gov/niosh/npg/npgd0141.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0174.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Lead - NIOSH Pocket Guide,KB-PHASE4-0258,https://www.cdc.gov/niosh/npg/npgd0174.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0223.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Dimethylformamide,KB-PHASE4-0335,https://www.cdc.gov/niosh/npg/npgd0223.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0237.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Dioxane,KB-PHASE4-0338,https://www.cdc.gov/niosh/npg/npgd0237.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0261.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Ethyl acetate,KB-PHASE4-0329,https://www.cdc.gov/niosh/npg/npgd0261.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0262.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide - 2-Ethoxyethanol,KB-PHASE4-0337;KB-CHEM2-0010,https://www.cdc.gov/niosh/npg/npgd0262.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0267.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide - Ethylene oxide,KB-PHASE4-0326;KB-CHEM2-0013,https://www.cdc.gov/niosh/npg/npgd0267.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0277.html,blocked_or_forbidden,403,2,Centers for Disease Control and Prevention (CDC) / NIOSH;Centers for Disease Control and Prevention / NIOSH,Ethylene Oxide - NIOSH Pocket Guide,KB-PHASE4-0257;KB-CHEM2-0012,https://www.cdc.gov/niosh/npg/npgd0277.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0312.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide - n-Hexane,KB-PHASE4-0331;KB-CHEM2-0014,https://www.cdc.gov/niosh/npg/npgd0312.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0322.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide to Chemical Hazards - 碘(Iodine),KB-CHEM2-0035,https://www.cdc.gov/niosh/npg/npgd0322.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0333.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide to Chemical Hazards - Hydrogen cyanide,KB-PHASE4-0287,https://www.cdc.gov/niosh/npg/npgd0333.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0335.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide to Chemical Hazards - 过氧化氢(Hydrogen Peroxide),KB-CHEM2-0021,https://www.cdc.gov/niosh/npg/npgd0335.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0336.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Hydrogen sulfide,KB-PHASE4-0342,https://www.cdc.gov/niosh/npg/npgd0336.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0359.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Isopropyl alcohol,KB-PHASE4-0330,https://www.cdc.gov/niosh/npg/npgd0359.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0388.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Dichloromethane,KB-PHASE4-0332,https://www.cdc.gov/niosh/npg/npgd0388.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0394.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - 2-Methoxyethanol,KB-PHASE4-0336,https://www.cdc.gov/niosh/npg/npgd0394.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0397.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide - Methyl alcohol,KB-PHASE4-0283;KB-CHEM2-0009,https://www.cdc.gov/niosh/npg/npgd0397.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0414.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention (CDC) / NIOSH,Methylene Chloride - NIOSH Pocket Guide,KB-PHASE4-0249;KB-PHASE4-0334,https://www.cdc.gov/niosh/npg/npgd0414.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0466.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Nitrogen,KB-PHASE4-0345,https://www.cdc.gov/niosh/npg/npgd0466.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0493.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide to Chemical Hazards - 苯酚(Phenol),KB-CHEM2-0020,https://www.cdc.gov/niosh/npg/npgd0493.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0501.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Phosphine,KB-PHASE4-0341,https://www.cdc.gov/niosh/npg/npgd0501.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0503.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide to Chemical Hazards - 磷化氢(Phosphine),KB-CHEM2-0037,https://www.cdc.gov/niosh/npg/npgd0503.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0539.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide to Chemical Hazards - 吡啶(Pyridine),KB-CHEM2-0031,https://www.cdc.gov/niosh/npg/npgd0539.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0544.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide to Chemical Hazards - 硝酸银(Silver Nitrate),KB-CHEM2-0036,https://www.cdc.gov/niosh/npg/npgd0544.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0554.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide to Chemical Hazards - 硅烷(Silane),KB-CHEM2-0038,https://www.cdc.gov/niosh/npg/npgd0554.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0560.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide to Chemical Hazards - Sodium azide,KB-PHASE4-0302,https://www.cdc.gov/niosh/npg/npgd0560.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0589.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide to Chemical Hazards - 二甲基亚砜(DMSO),KB-CHEM2-0032,https://www.cdc.gov/niosh/npg/npgd0589.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0602.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide - Tetrahydrofuran,KB-PHASE4-0319;KB-CHEM2-0030,https://www.cdc.gov/niosh/npg/npgd0602.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0609.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Tetrachloroethylene - NIOSH Pocket Guide,KB-PHASE4-0250,https://www.cdc.gov/niosh/npg/npgd0609.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0619.html,blocked_or_forbidden,403,3,CDC/NIOSH;Centers for Disease Control and Prevention (CDC) / NIOSH;Centers for Disease Control and Prevention / NIOSH,Toluene - NIOSH Pocket Guide,KB-PHASE4-0247;KB-PHASE4-0314;KB-CHEM2-0015,https://www.cdc.gov/niosh/npg/npgd0619.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0626.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide to Chemical Hazards - 三氟乙酸(TFA),KB-CHEM2-0034,https://www.cdc.gov/niosh/npg/npgd0626.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0629.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Trichloroethylene,KB-PHASE4-0333,https://www.cdc.gov/niosh/npg/npgd0629.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0658.html,blocked_or_forbidden,403,1,CDC/NIOSH,NIOSH Pocket Guide - Vinyl chloride,KB-PHASE4-0325,https://www.cdc.gov/niosh/npg/npgd0658.html,text/html,400,
https://www.cdc.gov/niosh/npg/npgd0667.html,blocked_or_forbidden,403,2,CDC/NIOSH;Centers for Disease Control and Prevention / NIOSH,NIOSH Pocket Guide - Xylene,KB-PHASE4-0315;KB-CHEM2-0016,https://www.cdc.gov/niosh/npg/npgd0667.html,text/html,400,
https://www.cdc.gov/niosh/pel88/1310-73.html,blocked_or_forbidden,403,1,CDC/NIOSH,1988 OSHA PEL Project - Sodium Hydroxide | NIOSH,KB-PHASE4-0290,https://www.cdc.gov/niosh/pel88/1310-73.html,text/html,405,
https://www.cdc.gov/niosh/skin-exposure/about/index.html,blocked_or_forbidden,403,3,Centers for Disease Control and Prevention (CDC) / NIOSH,Skin Exposures and Effects | NIOSH,KB-PHASE4-0210;KB-PHASE4-0274;KB-PHASE4-0277,https://www.cdc.gov/niosh/skin-exposure/about/index.html,text/html,421,
https://www.cdc.gov/niosh/topics/bbp/,blocked_or_forbidden,403,1,CDC / OSHA,CDC Bloodborne Pathogens Exposure Management; OSHA 29 CFR 1910.1030 Bloodborne Pathogens Standard,KB-GAP-8031,https://www.cdc.gov/niosh/topics/bbp/,text/html,394,
https://www.cdc.gov/niosh/topics/fentanyl/risk.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention (CDC) / NIOSH,Fentanyl: Emergency Responders at Risk | NIOSH,KB-PHASE4-0267,https://www.cdc.gov/niosh/topics/fentanyl/risk.html,text/html,412,
https://www.cdc.gov/niosh/topics/hydrogen-peroxide/default.html,blocked_or_forbidden,403,1,CDC/NIOSH,Hydrogen Peroxide | NIOSH | CDC,KB-PHASE4-0291,https://www.cdc.gov/niosh/topics/hydrogen-peroxide/default.html,text/html,428,
https://www.cdc.gov/niosh/topics/nanotech/,blocked_or_forbidden,403,1,NIH / NIOSH,NIH Safe Nanomaterials Handling; NIOSH Nanotechnology Guidelines,KB-GAP-8019,https://www.cdc.gov/niosh/topics/nanotech/,text/html,399,
https://www.cdc.gov/niosh/topics/organsolv/,blocked_or_forbidden,403,2,CDC/NIOSH,Organic Solvents | NIOSH | CDC,KB-PHASE4-0299;KB-PHASE4-0318,https://www.cdc.gov/niosh/topics/organsolv/,text/html,400,
https://www.cdc.gov/niosh/topics/sulfuric-acid/default.html,blocked_or_forbidden,403,1,CDC/NIOSH,Sulfuric Acid | NIOSH | CDC,KB-PHASE4-0289,https://www.cdc.gov/niosh/topics/sulfuric-acid/default.html,text/html,424,
https://www.cdc.gov/safe-labs/php/about/index.html,blocked_or_forbidden,403,1,CDC,CDC Safe Labs About,WEB82-016-001,https://www.cdc.gov/safe-labs/php/about/index.html,text/html,415,
https://www.cdc.gov/safe-labs/php/biological-risk-assessment/index.html,blocked_or_forbidden,403,1,CDC,CDC Biological Risk Assessment,WEB82-017-001,https://www.cdc.gov/safe-labs/php/biological-risk-assessment/index.html,text/html,444,
https://www.cdc.gov/safe-labs/php/biorisk-management/index.html,blocked_or_forbidden,403,1,CDC,CDC Biorisk Management,WEB82-018-001,https://www.cdc.gov/safe-labs/php/biorisk-management/index.html,text/html,432,
https://www.cdc.gov/safe-labs/php/biosafety-town-hall/index.html,blocked_or_forbidden,403,1,CDC,CDC Biosafety Town Hall,WEB82-019-001,https://www.cdc.gov/safe-labs/php/biosafety-town-hall/index.html,text/html,437,
https://www.cdc.gov/safe-labs/php/echo-biosafety-2023/index.html,blocked_or_forbidden,403,1,CDC,CDC ECHO Biosafety 2023,WEB82-021-001,https://www.cdc.gov/safe-labs/php/echo-biosafety-2023/index.html,text/html,437,
https://www.cdc.gov/safe-labs/php/echo-biosafety/index.html,blocked_or_forbidden,403,1,CDC,CDC ECHO Biosafety,WEB82-020-001,https://www.cdc.gov/safe-labs/php/echo-biosafety/index.html,text/html,428,
https://www.cdc.gov/sharpssafety/resources.html,blocked_or_forbidden,403,1,Centers for Disease Control and Prevention,"Workbook for Designing, Implementing, and Evaluating a Sharps Injury Prevention Program",KB-PHASE4-0736,https://www.cdc.gov/sharpssafety/resources.html,text/html,400,
https://www.cdc.gov/training/quicklearns/biosafety/,blocked_or_forbidden,403,1,CDC (Centers for Disease Control and Prevention),Recognize the four Biosafety Levels,KB-RECO-0412,https://www.cdc.gov/training/quicklearns/biosafety/,text/html,408,
https://www.cernet.edu.cn/ke_yan_yu_fa_zhan/gai_kuang/xin_wen_gong_gao/202302/t20230221_2301697.shtml,network_error,200,6,中国教育和科研计算机网;教育部/北京大学医学部,高等学校实验室安全规范（教育部）,WEB-010-001;WEB-010-002;WEB-010-003;WEB-010-004;WEB-010-005,https://www.cernet.edu.cn/ke_yan_yu_fa_zhan/gai_kuang/xin_wen_gong_gao/202302/t20230221_2301697.shtml,text/html,0,"ConnectionError: HTTPSConnectionPool(host='www.cernet.edu.cn', port=443): Read timed out."
https://www.csb.gov/csb-releases-investigation-into-2010-texas-tech-laboratory-accident-case-study-identifies-systemic-deficiencies-in-university-safety-management-practices/,open,200,3,U.S. Chemical Safety and Hazard Investigation Board,CSB Texas Tech Laboratory Accident Investigation,KB-RECO-0239;KB-RECO-0297;KB-RECO-0298,https://www.csb.gov/csb-releases-investigation-into-2010-texas-tech-laboratory-accident-case-study-identifies-systemic-deficiencies-in-university-safety-management-practices/,text/html; charset=utf-8,60340,
